IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
11083,11083,01-10-2019,MI,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,13,Individual,No
11083,11083,01-10-2019,MI,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,14,Individual,No
11083,11083,01-10-2019,MI,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,13,SHOP (Small Group),No
11083,11083,01-10-2019,MI,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,13,Individual,Yes
11103,11103,01-10-2019,MI,SERFF,First Commonwealth,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
15560,15560,01-10-2019,MI,SERFF,DNoA Preferred Network,http://www.bcbsm.com/index/common/find-a-doctor.html,13,SHOP (Small Group),Yes
15560,15560,01-10-2019,MI,SERFF,TRUST,http://www.bcbsm.com/index/common/find-a-doctor.html,13,SHOP (Small Group),No
20393,20393,01-10-2019,MI,SERFF,MHP Commercial Provider Network,www.mclarenhealthplan.org,13,Individual,No
29241,29241,01-10-2019,MI,SERFF,PHIC PPO Network,http://priorityhealth.prismisp.com/,13,SHOP (Small Group),Yes
29698,29698,01-10-2019,MI,SERFF,Priority Health HMO,http://priorityhealth.prismisp.com/,14,SHOP (Small Group),Yes
34930,34930,01-10-2019,MI,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,15,SHOP (Small Group),Yes
35700,35700,01-10-2019,MI,SERFF,DenteMax,http://www2.dentemax.com/,16,SHOP (Small Group),Yes
37651,37651,01-10-2019,MI,SERFF,HAP Network,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=1HMcurrent,13,SHOP (Small Group),Yes
38791,38791,01-10-2019,MI,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,SHOP (Small Group),Yes
40047,40047,01-10-2019,MI,SERFF,Molina Marketplace,http://www.molinahealthcare.com/providersearch,13,SHOP (Small Group),Yes
41183,41183,01-10-2019,MI,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
41895,41895,01-10-2019,MI,SERFF,Consumers Mutual PPO Network,http://www.consumersmutual.org/provider-directory,13,Individual,No
45002,45002,01-10-2019,MI,SERFF,Choice Plus,http://www.providerlookuponline.com/uhc/po7/gateway.aspx?delsys=98,14,Individual,No
45002,45002,01-10-2019,MI,SERFF,Navigate,http://www.providerlookuponline.com/uhc/po7/gateway.aspx?delsys=97,15,Individual,No
46275,46275,01-10-2019,MI,SERFF,Detroit HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=813,16,Individual,No
58594,58594,01-10-2019,MI,SERFF,Meridian Choice (Bronson),www.mhplan.com/meridianchoice/providerdirectory,17,Individual,No
62294,62294,01-10-2019,MI,SERFF,Humana Dental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,SHOP (Small Group),No
66587,66587,01-10-2019,MI,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
67183,67183,01-10-2019,MI,SERFF,Total Health Care Network,http://providersearch.thcmi.com,14,Individual,No
67577,67577,01-10-2019,MI,SERFF,AHL Statewide Network,http://www.providerlookuponline.com/HAP/PO7/Gateway.aspx?clientprodcode=4PPcurrent,14,SHOP (Small Group),No
74709,74709,01-10-2019,MI,SERFF,DenteMax,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,15,SHOP (Small Group),No
75936,75936,01-10-2019,MI,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,15,Individual,No
86217,86217,01-10-2019,MI,SERFF,GDP DENTAL PROVIDER NETWORK,www.goldendentalplans.com,16,SHOP (Small Group),No
94523,94523,01-10-2019,MI,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,16,Individual,No
98185,98185,01-10-2019,MI,SERFF,PCP Focus,www.bcbsm.com/index/find-a-doctor.html,13,SHOP (Small Group),Yes
98185,98185,01-10-2019,MI,SERFF,Blue Care Network Commercial,www.bcbsm.com/index/find-a-doctor.html,13,Individual,No
98185,98185,01-10-2019,MI,SERFF,Partnered,www.bcbsm.com/index/find-a-doctor.html,13,SHOP (Small Group),Yes
23603,23603,01-10-2019,MT,SERFF,SmartHealth,http://providerdirectory.pacificsource.com,13,SHOP (Small Group),Yes
23603,23603,01-10-2019,MT,SERFF,PSN,http://providerdirectory.pacificsource.com,13,Individual,Yes
23603,23603,01-10-2019,MT,SERFF,PSN,www.pacificsource.com,13,Individual,No
23603,23603,01-10-2019,MT,SERFF,Dental Indemnity,http://providerdirectory.pacificsource.com,14,Individual,No
30751,30751,01-10-2019,MT,SERFF,PPO Network,https://www.bcbsmt.com/Pages/NPFprovsearch.aspx,13,Individual,Yes
30751,30751,01-10-2019,MT,SERFF,Blue Cross and Blue Shield of Montana Dental Network,https://www.bcbsmt.com/Pages/NPFprovsearch.aspx,14,SHOP (Small Group),Yes
32225,32225,01-10-2019,MT,SERFF,Connected Care,http://montanahealthcoop.coventryproviders.com,15,SHOP (Small Group),Yes
32225,32225,01-10-2019,MT,SERFF,Access Care,http://montanahealthcoop.coventryproviders.com,13,SHOP (Small Group),Yes
46668,46668,01-10-2019,MT,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
62818,62818,01-10-2019,MT,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),No
71788,71788,01-10-2019,MT,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,14,Individual,No
92216,92216,01-10-2019,MT,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
93895,93895,01-10-2019,MT,SERFF,DenteMax,http://www2.dentemax.com/,13,Individual,No
15438,15438,01-10-2019,NE,SERFF,Carelink Powered by Methodist Health Partners,http://ne.coventryproviders.com,13,SHOP (Small Group),No
15438,15438,01-10-2019,NE,SERFF,Carelink Powered by Alegent Creighton Health,http://ne.coventryproviders.com,13,SHOP (Small Group),Yes
15438,15438,01-10-2019,NE,SERFF,Coventry Health Care of Nebraska,http://ne.coventryproviders.com,13,Individual,No
15438,15438,01-10-2019,NE,SERFF,Coventry Health Care of Nebraska - HMO,http://ne.coventryproviders.com,13,SHOP (Small Group),Yes
15438,15438,01-10-2019,NE,SERFF,Carelink Powered by MIPPA,http://ne.coventryproviders.com,13,SHOP (Small Group),No
29678,29678,01-10-2019,NE,SERFF,NEtwork BLUE,http://nebraskablue.prismisp.com,13,Individual,Yes
29678,29678,01-10-2019,NE,SERFF,Select BlueChoice Three-Tier,http://nebraskablue.prismisp.com,14,Individual,No
36768,36768,01-10-2019,NE,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,15,Individual,No
43198,43198,01-10-2019,NE,SERFF,CoOportunity Premier,www.cooportunityhealth.com/providersearch,16,Individual,No
45550,45550,01-10-2019,NE,SERFF,Delta Dental PPO and Delta Dental Premier,www.deltadentalne.org/findADentist,13,SHOP (Small Group),Yes
50022,50022,01-10-2019,NE,SERFF,CONNECTION Dental through PPO USA,http://www.ppousa.com/patients/index.html,13,Individual,Yes
77931,77931,01-10-2019,NE,SERFF,Health Alliance Midwest Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=NEX,13,SHOP (Small Group),Yes
90142,90142,01-10-2019,NE,SERFF,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
95796,95796,01-10-2019,NE,SERFF,Ameritas PPO Dental Network,www.standard.com,14,SHOP (Small Group),Yes
98048,98048,01-10-2019,NE,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,15,SHOP (Small Group),Yes
24847,24847,01-10-2019,NH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,16,SHOP (Small Group),Yes
57601,57601,01-10-2019,NH,SERFF,Dental Complete,www.Anthem.com,13,SHOP (Small Group),Yes
87701,87701,01-10-2019,NH,SERFF,Delta Dental EPO,http://www.nedelta.com/localdentistsearch,13,Individual,Yes
96751,96751,01-10-2019,NH,SERFF,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),Yes
96751,96751,01-10-2019,NH,SERFF,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
96751,96751,01-10-2019,NH,SERFF,Pathway X Enhanced (with dental),https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),No
17911,17911,01-10-2019,NM,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
17911,17911,01-10-2019,NM,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),No
19722,19722,01-10-2019,NM,SERFF,Molina New Mexico Exchange,http://www.molinahealthcare.com/providersearch,13,SHOP (Small Group),No
26075,26075,01-10-2019,NM,SERFF,DenteMax,http://www2.dentemax.com/,13,Individual,No
57173,57173,01-10-2019,NM,SERFF,Presbyterian Network Inc,https://presbyterianproviderfinder.ipf.vitals.com/search,13,Individual,No
75605,75605,01-10-2019,NM,SERFF,PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,13,SHOP (Small Group),No
75605,75605,01-10-2019,NM,SERFF,BlueCare Dental PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,13,Individual,Yes
75605,75605,01-10-2019,NM,SERFF,Community HMO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,13,SHOP (Small Group),Yes
75605,75605,01-10-2019,NM,SERFF,Blue Advantage HMO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,13,Individual,Yes
93091,93091,01-10-2019,NM,SERFF,UNM Connect,http://mynmhc.org/Find_a_Doctor.aspx,13,SHOP (Small Group),Yes
93091,93091,01-10-2019,NM,SERFF,My NMHC Network,http://mynmhc.org/Find_a_Doctor.aspx,13,SHOP (Small Group),No
20126,20126,01-10-2019,OH,SERFF,Kaiser Permanente HMO,www.kp.org/ohio,13,Individual,No
28162,28162,01-10-2019,OH,SERFF,AultCare PPO,http://www.aultcare.com/myProviders,13,SHOP (Small Group),Yes
28162,28162,01-10-2019,OH,SERFF,AultCare Value PPO,http://www.aultcare.com/exchangeproviders,13,Individual,No
29276,29276,01-10-2019,OH,SERFF,Pathway X Tiered Hospital,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),Yes
29276,29276,01-10-2019,OH,SERFF,Dental Prime,www.Anthem.com,13,SHOP (Small Group),No
29276,29276,01-10-2019,OH,SERFF,Pathway X Tiered Hospital (with dental),https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
30042,30042,01-10-2019,OH,SERFF,Preferred Network,http://www.superiordental.com/findDentist.asp,14,SHOP (Small Group),No
34968,34968,01-10-2019,OH,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,15,SHOP (Small Group),No
34968,34968,01-10-2019,OH,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,Individual,No
34968,34968,01-10-2019,OH,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,Individual,No
34968,34968,01-10-2019,OH,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,13,Individual,Yes
41047,41047,01-10-2019,OH,SERFF,Buckeye Community Health Plan,http://ambetter.bchpohio.com/findadoc,13,SHOP (Small Group),Yes
47509,47509,01-10-2019,OH,SERFF,DenteMax,http://www2.dentemax.com/,13,SHOP (Small Group),No
48333,48333,01-10-2019,OH,SERFF,Ameritas PPO Dental Network,www.standard.com,13,Individual,No
52664,52664,01-10-2019,OH,SERFF,SCSelect,www.mysummacare.com/providernetwork/scselect,13,Individual,No
52664,52664,01-10-2019,OH,SERFF,SCPremier,www.mysummacare.com/providernetwork/scpremier,13,SHOP (Small Group),No
52664,52664,01-10-2019,OH,SERFF,Mercy Choice,www.mysummacare.com/providernetwork/mercychoice,13,SHOP (Small Group),Yes
58255,58255,01-10-2019,OH,SERFF,Advantage Plus,https://secure.ucci.com/tp2fad/,13,SHOP (Small Group),Yes
59401,59401,01-10-2019,OH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
64353,64353,01-10-2019,OH,SERFF,Molina Exchange Network,http://www.molinahealthcare.com/providersearch,13,Individual,Yes
66083,66083,01-10-2019,OH,SERFF,Cincinnati Northern KY HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=750,13,Individual,Yes
66083,66083,01-10-2019,OH,SERFF,Dayton HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=814,13,SHOP (Small Group),Yes
68158,68158,01-10-2019,OH,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),No
74313,74313,01-10-2019,OH,SERFF,Paramount,https://paramount.abovehealth.com/Router.jsp?component=Main&source=Logon&action=ProviderDirectory,13,Individual,No
77552,77552,01-10-2019,OH,SERFF,Network 170,https://memberportal.caresource.com/App/OH/FindADoctor/Just4Me,14,SHOP (Small Group),No
77552,77552,01-10-2019,OH,SERFF,Network 180,https://memberportal.caresource.com/App/OH/FindADoctor/Just4Me,14,Individual,No
77552,77552,01-10-2019,OH,SERFF,Network 190,https://memberportal.caresource.com/App/OH/FindADoctor/Just4Me,15,Individual,No
77552,77552,01-10-2019,OH,SERFF,Network 200,https://memberportal.caresource.com/App/OH/FindADoctor/Just4Me,13,Individual,No
92036,92036,01-10-2019,OH,SERFF,HealthSpan Select,www.HealthspanNetwork.com,13,SHOP (Small Group),No
97596,97596,01-10-2019,OH,SERFF,Humana Dental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,14,Individual,No
98894,98894,01-10-2019,OH,SERFF,HealthAmerica One PPO,http://oh.coventryproviders.com,14,SHOP (Small Group),No
99734,99734,01-10-2019,OH,SERFF,DSP PPO Network,Fad.dentalcareplus.com,15,SHOP (Small Group),Yes
99734,99734,01-10-2019,OH,SERFF,DCP HMO Network,Fad.dentalcareplus.com,15,Individual,Yes
99734,99734,01-10-2019,OH,SERFF,PPO On-Exchange Network,Hixfad.dentalcareplus.com,13,Individual,No
99969,99969,01-10-2019,OH,SERFF,SuperMed Network,https://providersearch.medmutual.com/default.aspx?product=SM%2b,13,SHOP (Small Group),No
99969,99969,01-10-2019,OH,SERFF,Dentemax,http://www2.dentemax.com/Members/FindADentist.aspx,14,Individual,Yes
13380,13380,01-10-2019,SD,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,14,SHOP (Small Group),Yes
25868,25868,01-10-2019,SD,SERFF,Delta Dental Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,SHOP (Small Group),No
40308,40308,01-10-2019,VA,SERFF,Regional Preferred Participating Network,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,Individual,No
42808,42808,01-10-2019,VA,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,Individual,No
44721,44721,01-10-2019,VA,SERFF,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,14,SHOP (Small Group),No
54965,54965,01-10-2019,VA,SERFF,Dominion Dental DHMO,https://www.dominiondental.com/find-a-dentist,13,SHOP (Small Group),Yes
54965,54965,01-10-2019,VA,SERFF,Dominion Dental PPO,https://www.dominiondental.com/find-a-dentist,13,SHOP (Small Group),Yes
72006,72006,01-10-2019,VA,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,Individual,Yes
72006,72006,01-10-2019,VA,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72006,72006,01-10-2019,VA,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72006,72006,01-10-2019,VA,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,Individual,Yes
88380,88380,01-10-2019,VA,SERFF,Pathway X Tiered Hospital  (On), https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),Yes
88380,88380,01-10-2019,VA,SERFF,Pathway X Tiered Hospital  (with Dental), https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),No
95185,95185,01-10-2019,VA,SERFF,Kaiser Foundation Health Plan of Mid Atlantic States Incorporated Signature,http://www.geoaccess.com/Kaiser/po/KaiserIntro.asp?Exchange=true,13,Individual,No
97762,97762,01-10-2019,VA,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,14,Individual,No
97927,97927,01-10-2019,VA,SERFF,DentaQuest Virginia EPO Inc.,www.dentaquest.com,14,SHOP (Small Group),No
99663,99663,01-10-2019,VA,SERFF,Carelink Bon Secours Richmond,http://va.coventryproviders.com,15,Individual,No
99663,99663,01-10-2019,VA,SERFF,Carelink Southside,http://va.coventryproviders.com,16,SHOP (Small Group),No
99663,99663,01-10-2019,VA,SERFF,CoventryOne Virginia POS,http://va.coventryproviders.com,16,Individual,No
31274,31274,01-10-2019,WV,SERFF,SuperBlue Plus PPO,www.HighmarkBCBSWV.com,13,Individual,No
34848,34848,01-10-2019,WV,SERFF,Advantage Plus,https://secure.ucci.com/tp2fad/?network=074,13,SHOP (Small Group),No
52120,52120,01-10-2019,WV,SERFF,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,14,Individual,No
53843,53843,01-10-2019,WV,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
76526,76526,01-10-2019,WV,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),No
96480,96480,01-10-2019,WV,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
89942,89942,02-10-2019,GA,HIOS,Kaiser Permanente HMO,kp.org/gaprovider,13,SHOP (Small Group),Yes
93332,93332,02-10-2019,GA,HIOS,Atlanta HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=804,13,Individual,Yes
93332,93332,02-10-2019,GA,HIOS,Columbus GA HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=758,13,SHOP (Small Group),Yes
93332,93332,02-10-2019,GA,HIOS,Savannah HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=805,13,Individual,Yes
93332,93332,02-10-2019,GA,HIOS,Macon HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=925,13,Individual,No
93332,93332,02-10-2019,GA,HIOS,National POS - Open Access,https://www.humana.com/finder/search?customerId=1059&pfpkey=319,13,SHOP (Small Group),No
98239,98239,02-10-2019,GA,HIOS,Careington Maximum Care Network,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
10064,10064,02-10-2019,IN,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
17575,17575,02-10-2019,IN,HIOS,Pathway X HMO/POS,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=XPH,13,SHOP (Small Group),Yes
17575,17575,02-10-2019,IN,HIOS,Pathway X HMO/POS with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=XPH,13,SHOP (Small Group),Yes
